Date,Day,Cat.Id,Household.Id,Name,Breed,Age,Sex,Other.Cats,Desexed,Microchipped,Overall.Bark.points,Health.Index,Calories,Sleep.score,kms,Activity.Index,Play,Active,Rest,Notes,Activity.Total
43973,Friday,57,27,Meeko,Domestic Long Hair,1,M,2,1,,4866,68,225,71,3.11,111,20,720,700,,1440
43947,Sunday,58,27,Tortie,Domestic Medium Hair,6,F,2,1,,1952,66,138,77,1.19,137,2,460,978,,1440
43948,Monday,58,27,Tortie,Domestic Medium Hair,6,F,2,1,,1642,66,132,70,1,105,0,428,1012,,1440
43949,Tuesday,58,27,Tortie,Domestic Medium Hair,6,F,2,1,,1883,66,137,71,1.14,119,2,430,1008,,1440
43950,Wednesday,58,27,Tortie,Domestic Medium Hair,6,F,2,1,,1529,66,130,69,0.93,94,2,404,1034,,1440
43951,Thursday,58,27,Tortie,Domestic Medium Hair,6,F,2,1,,1882,66,137,74,1.14,117,3,415,1022,,1440
43952,Friday,58,27,Tortie,Domestic Medium Hair,6,F,2,1,,1302,65,125,76,0.79,79,1,342,1097,,1440
43953,Saturday,58,27,Tortie,Domestic Medium Hair,6,F,2,1,,1900,65,137,79,1.16,118,0,440,1000,,1440
43954,Sunday,58,27,Tortie,Domestic Medium Hair,6,F,2,1,,1836,66,136,78,1.13,112,0,406,1034,,1440
43955,Monday,58,27,Tortie,Domestic Medium Hair,6,F,2,1,,1629,66,132,75,1,98,1,426,1012,,1439
43956,Tuesday,58,27,Tortie,Domestic Medium Hair,6,F,2,1,,1929,66,138,80,1.17,117,2,460,977,,1439
43957,Wednesday,58,27,Tortie,Domestic Medium Hair,6,F,2,1,,1864,66,136,78,1.14,111,1,465,974,,1440
43958,Thursday,58,27,Tortie,Domestic Medium Hair,6,F,2,1,,1595,65,131,77,0.98,94,0,424,1016,,1440
43959,Friday,58,27,Tortie,Domestic Medium Hair,6,F,2,1,,1093,66,137,72,1.16,112,2,439,998,,1439
43960,Saturday,58,27,Tortie,Domestic Medium Hair,6,F,2,1,,2201,66,143,77,1.35,130,1,497,941,,1439
43961,Sunday,58,27,Tortie,Domestic Medium Hair,6,F,2,1,,1659,66,132,77,1.01,96,0,380,1060,,1440
43962,Monday,58,27,Tortie,Domestic Medium Hair,6,F,2,1,,1557,65,130,87,0.95,90,1,408,1031,,1440
43963,Tuesday,58,27,Tortie,Domestic Medium Hair,6,F,2,1,,1737,65,134,82,1.06,101,3,379,1058,,1440
43965,Thursday,58,27,Tortie,Domestic Medium Hair,6,F,2,1,,1400,66,127,78,0.85,81,0,360,1080,,1440
43966,Friday,58,27,Tortie,Domestic Medium Hair,6,F,2,1,,1279,62,125,77,0.79,75,0,337,1103,,1440
43967,Saturday,58,27,Tortie,Domestic Medium Hair,6,F,2,1,,1861,64,136,70,1.14,110,0,435,1005,,1440
43968,Sunday,58,27,Tortie,Domestic Medium Hair,6,F,2,1,,1567,66,131,75,0.95,92,0,421,1019,,1440
43969,Monday,58,27,Tortie,Domestic Medium Hair,6,F,2,1,,1779,65,135,77,1.09,105,0,450,989,,1439
43970,Tuesday,58,27,Tortie,Domestic Medium Hair,6,F,2,1,,1244,64,124,91,0.76,74,0,350,1090,,1440
43971,Wednesday,58,27,Tortie,Domestic Medium Hair,6,F,2,1,,1851,64,136,85,1.13,110,1,420,1019,,1440
43972,Thursday,58,27,Tortie,Domestic Medium Hair,6,F,2,1,,1515,66,130,85,0.93,90,0,376,1064,,1440
43973,Friday,58,27,Tortie,Domestic Medium Hair,6,F,2,1,,2447,66,148,67,1.5,146,9,424,1007,,1440
43953,Saturday,59,28,Sergei,Russian Blue,4.7,M,0,1,,4884,69,307,74,3.43,110,35,507,898,,1440
43954,Sunday,59,28,Sergei,Russian Blue,4.7,M,0,1,,5934,72,340,85,4.15,131,47,541,847,,1435
43955,Monday,59,28,Sergei,Russian Blue,4.7,M,0,1,,5129,72,315,87,3.59,107,37,511,892,,1440
43956,Tuesday,59,28,Sergei,Russian Blue,4.7,M,0,1,,4999,71,311,87,3.51,103,31,530,879,,1440
43957,Wednesday,59,28,Sergei,Russian Blue,4.7,M,0,1,,5921,72,339,87,4.15,122,41,609,790,,1440
43958,Thursday,59,28,Sergei,Russian Blue,4.7,M,0,1,,3971,71,279,87,2.78,80,19,563,858,,1440
43959,Friday,59,28,Sergei,Russian Blue,4.7,M,0,1,,5069,69,313,74,3.56,104,35,589,813,,1437
43960,Saturday,59,28,Sergei,Russian Blue,4.7,M,0,1,,4678,70,301,86,3.28,94,35,516,889,,1440
43961,Sunday,59,28,Sergei,Russian Blue,4.7,M,0,1,,5143,71,315,79,3.6,105,40,494,906,,1440
43962,Monday,59,28,Sergei,Russian Blue,4.7,M,0,1,,3919,69,277,83,2.75,80,26,485,929,,1440
43963,Tuesday,59,28,Sergei,Russian Blue,4.7,M,0,1,,5218,70,381,76,3.65,108,31,569,839,,1439
43964,Wednesday,59,28,Sergei,Russian Blue,4.7,M,0,1,,4625,71,299,80,3.23,95,32,498,910,,1440
43965,Thursday,59,28,Sergei,Russian Blue,4.7,M,0,1,,4275,69,288,85,2.99,88,24,561,855,,1440
43966,Friday,59,28,Sergei,Russian Blue,4.7,M,0,1,,4807,69,305,85,3.36,100,33,533,874,,1440
43967,Saturday,59,28,Sergei,Russian Blue,4.7,M,0,1,,5113,71,314,88,3.59,106,43,542,855,,1440
43968,Sunday,59,28,Sergei,Russian Blue,4.7,M,0,1,,3394,68,261,85,2.38,70,21,464,955,,1440
43969,Monday,59,28,Sergei,Russian Blue,4.7,M,0,1,,5326,69,321,77,3.73,112,34,631,770,,1435
43970,Tuesday,59,28,Sergei,Russian Blue,4.7,M,0,1,,5538,71,328,78,3.88,115,50,547,840,,1437
43971,Wednesday,59,28,Sergei,Russian Blue,4.7,M,0,1,,5029,71,312,81,3.52,104,34,521,881,,1436
43972,Thursday,59,28,Sergei,Russian Blue,4.7,M,0,1,,4689,71,301,79,3.28,97,32,484,924,,1440
43973,Friday,59,28,Sergei,Russian Blue,4.7,M,0,1,,4191,69,286,67,2.94,87,26,560,848,,1434
43974,Saturday,59,28,Sergei,Russian Blue,4.7,M,0,1,,4638,69,300,76,3.25,96,29,525,855,,1409
43975,Sunday,59,28,Sergei,Russian Blue,4.7,M,0,1,,3927,68,2,64,2.75,82,22,546,840,,1408
43976,Monday,59,28,Sergei,Russian Blue,4.7,M,0,1,,5003,69,311,73,3.51,105,37,509,894,,1440
43977,Tuesday,59,28,Sergei,Russian Blue,4.7,M,0,1,,3904,69,277,85,2.74,82,29,468,942,,1439
43978,Wednesday,59,28,Sergei,Russian Blue,4.7,M,0,1,,4495,68,295,71,3.15,95,23,534,853,,1410
43979,Thursday,59,28,Sergei,Russian Blue,4.7,M,0,1,,3999,68,280,75,2.8,84,16,548,846,,1410
43980,Friday,59,28,Sergei,Russian Blue,4.7,M,0,1,,5582,70,329,86,3.91,118,31,617,792,,1440
43981,Saturday,59,28,Sergei,Russian Blue,4.7,M,0,1,,4633,70,299,81,3.25,97,25,541,874,,1440
43982,Sunday,59,28,Sergei,Russian Blue,4.7,M,0,1,,3432,68,262,79,2.4,71,11,522,907,,1440
43983,Monday,59,28,Sergei,Russian Blue,4.7,M,0,1,,4145,67,284,76,2.9,88,25,498,917,,1440
43984,Tuesday,59,28,Sergei,Russian Blue,4.7,M,0,1,,4628,69,299,77,3.25,98,32,538,870,,1440
43985,Wednesday,59,28,Sergei,Russian Blue,4.7,M,0,1,,3545,68,266,80,2.48,75,21,415,1004,,1440
44040,Tuesday,60,29,Barney,Maine Coon,4,M,6,1,,3600,67,401,70,2.86,111,10,771,659,,1440
44041,Wednesday,60,29,Barney,Maine Coon,4,M,6,1,,2689,65,359,75,2.14,81,4,631,775,,1410
44042,Thursday,60,29,Barney,Maine Coon,4,M,6,1,,4259,66,432,64,3.38,133,11,830,551,,1392
44043,Friday,60,29,Barney,Maine Coon,4,M,6,1,,3373,,391,64,2.67,101,6,675,729,,1410
44044,Saturday,60,29,Barney,Maine Coon,4,M,6,1,,4062,67,423,58,3.22,121,8,812,620,,1440
44045,Sunday,60,29,Barney,Maine Coon,4,M,6,1,,3324,67,389,76,2.64,97,4,732,704,,1440
44046,Monday,60,29,Barney,Maine Coon,4,M,6,1,,3591,66,401,73,2.85,105,7,733,700,,1440
44047,Tuesday,60,29,Barney,Maine Coon,4,M,6,1,,2704,65,360,74,2.14,79,7,621,812,,1440
44048,Wednesday,60,29,Barney,Maine Coon,4,M,6,1,,4658,67,451,54,3.7,138,20,784,636,,1440
44049,Thursday,60,29,Barney,Maine Coon,4,M,6,1,,3051,67,376,70,2.41,88,6,673,761,,1440
44050,Friday,60,29,Barney,Maine Coon,4,M,6,1,,4447,67,441,54,3.52,129,19,715,706,,1440
44051,Saturday,60,29,Barney,Maine Coon,4,M,6,1,,3424,67,393,60,2.72,97,5,710,725,,1440
44052,Sunday,60,29,Barney,Maine Coon,4,M,6,1,,4059,67,423,54,3.22,116,9,731,700,,1440
44053,Monday,60,29,Barney,Maine Coon,4,M,6,1,,4530,67,445,73,3.59,128,10,813,617,,1440
44054,Tuesday,60,29,Barney,Maine Coon,4,M,6,1,,2978,67,372,63,2.37,83,4,677,729,,1410
44055,Wednesday,60,29,Barney,Maine Coon,4,M,6,1,,2955,64,371,65,2.35,83,5,684,751,,1440
44056,Thursday,60,29,Barney,Maine Coon,4,M,6,1,,3188,64,382,49,2.53,90,8,699,733,,1440
44057,Friday,60,29,Barney,Maine Coon,4,M,6,1,,3807,66,411,72,3.03,108,12,754,674,,1440
44058,Saturday,60,29,Barney,Maine Coon,4,M,6,1,,3090,66,378,65,2.45,88,14,647,749,,1410
44059,Sunday,60,29,Barney,Maine Coon,4,M,6,1,,3910,66,416,56,3.11,111,13,790,637,,1440
44060,Monday,60,29,Barney,Maine Coon,4,M,6,1,,2727,66,361,67,2.17,77,6,645,789,,1440
44061,Tuesday,60,29,Barney,Maine Coon,4,M,6,1,,3322,65,388,72,2.64,95,5,754,681,,1440
44062,Wednesday,60,29,Barney,Maine Coon,4,M,6,1,,2976,65,372,62,2.37,85,7,680,753,,1440
44063,Thursday,60,29,Barney,Maine Coon,4,M,6,1,,2911,64,369,74,2.32,84,11,645,784,,1440
44064,Friday,60,29,Barney,Maine Coon,4,M,6,1,,3447,65,387,51,2.74,100,12,689,739,,1440
44065,Saturday,60,29,Barney,Maine Coon,4,M,6,1,,3529,66,398,50,2.8,102,8,780,652,,1440
44066,Sunday,60,29,Barney,Maine Coon,4,M,6,1,,2867,65,367,70,2.27,83,3,653,784,,1440
44040,Tuesday,61,29,Wally,Domestic Short Hair,3,F,6,1,,3198,66,253,88,2.24,121,16,564,860,,1440
44041,Wednesday,61,29,Wally,Domestic Short Hair,3,F,6,1,,3228,66,254,74,2.25,117,5,578,857,,1440
44042,Thursday,61,29,Wally,Domestic Short Hair,3,F,6,1,,3030,66,248,72,2.12,107,7,625,808,,1440
44043,Friday,61,29,Wally,Domestic Short Hair,3,F,6,1,,3194,66,253,72,2.24,111,3,596,811,,1410
44044,Saturday,61,29,Wally,Domestic Short Hair,3,F,6,1,,3930,67,276,67,2.75,135,11,706,723,,1440
44045,Sunday,61,29,Wally,Domestic Short Hair,3,F,6,1,,2717,66,238,83,1.9,90,2,564,874,,1440
44046,Monday,61,29,Wally,Domestic Short Hair,3,F,6,1,,2800,64,241,71,1.96,94,7,539,864,,1410
44047,Tuesday,61,29,Wally,Domestic Short Hair,3,F,6,1,,3650,66,267,60,2.56,123,5,722,713,,1440
44048,Wednesday,61,29,Wally,Domestic Short Hair,3,F,6,1,,3620,67,266,88,2.53,120,10,684,746,,1440
44049,Thursday,61,29,Wally,Domestic Short Hair,3,F,6,1,,3528,67,264,76,2.46,115,5,679,756,,1440
44050,Friday,61,29,Wally,Domestic Short Hair,3,F,6,1,,3613,67,266,82,2.53,116,7,676,757,,1440
44051,Saturday,61,29,Wally,Domestic Short Hair,3,F,6,1,,2796,66,241,87,1.96,89,3,606,831,,1440
44052,Sunday,61,29,Wally,Domestic Short Hair,3,F,6,1,,3484,66,262,86,2.43,112,3,665,772,,1440
44053,Monday,61,29,Wally,Domestic Short Hair,3,F,6,1,,3512,67,263,83,2.46,112,6,736,698,,1440
44054,Tuesday,61,29,Wally,Domestic Short Hair,3,F,6,1,,2816,66,241,88,1.96,89,3,552,885,,1440
44055,Wednesday,61,29,Wally,Domestic Short Hair,3,F,6,1,,2615,64,235,65,1.83,83,0,599,841,,1440
44056,Thursday,61,29,Wally,Domestic Short Hair,3,F,6,1,,2731,64,239,82,1.92,88,4,534,902,,1440
44057,Friday,61,29,Wally,Domestic Short Hair,3,F,6,1,,2670,64,237,78,1.87,86,2,547,891,,1440
44058,Saturday,61,29,Wally,Domestic Short Hair,3,F,6,1,,2361,63,227,80,1.66,77,2,535,903,,1440
44059,Sunday,61,29,Wally,Domestic Short Hair,3,F,6,1,,2318,62,226,80,1.63,76,3,568,869,,1440
44060,Monday,61,29,Wally,Domestic Short Hair,3,F,6,1,,3714,66,269,70,2.59,123,7,650,783,,1440
44061,Tuesday,61,29,Wally,Domestic Short Hair,3,F,6,1,,2940,64,245,77,2.06,97,1,580,859,,1440
44062,Wednesday,61,29,Wally,Domestic Short Hair,3,F,6,1,,2530,66,233,84,1.77,83,8,393,1039,,1440
44063,Thursday,61,29,Wally,Domestic Short Hair,3,F,6,1,,2616,66,235,72,1.83,87,2,586,852,,1440
44064,Friday,61,29,Wally,Domestic Short Hair,3,F,6,1,,3036,65,250,68,2.12,101,3,593,844,,1440
44065,Saturday,61,29,Wally,Domestic Short Hair,3,F,6,1,,2997,66,248,63,2.09,100,3,590,847,,1440
44066,Sunday,61,29,Wally,Domestic Short Hair,3,F,6,1,,3204,66,253,83,2.24,107,8,564,868,,1440
44040,Tuesday,62,29,Poppet,Domestic Long Hair,2,F,6,1,,4338,68,289,84,3.04,81,13,564,863,,1440
44041,Wednesday,62,29,Poppet,Domestic Long Hair,2,F,6,1,,3768,65,271,85,2.64,73,5,557,878,,1440
44042,Thursday,62,29,Poppet,Domestic Long Hair,2,F,6,1,,5264,66,317,85,3.69,107,17,629,794,,1440
44043,Friday,62,29,Poppet,Domestic Long Hair,2,F,6,1,,5623,69,328,69,3.93,113,23,636,781,,1440
44044,Saturday,62,29,Poppet,Domestic Long Hair,2,F,6,1,,4439,68,292,75,3.11,88,13,640,787,,1440
44045,Sunday,62,29,Poppet,Domestic Long Hair,2,F,6,1,,6090,69,343,78,4.26,122,26,661,753,,1440
44046,Monday,62,29,Poppet,Domestic Long Hair,2,F,6,1,,6359,69,351,78,4.44,125,39,605,796,,1440
44047,Tuesday,62,29,Poppet,Domestic Long Hair,2,F,6,1,,5507,69,325,80,3.85,106,31,564,845,,1440
44048,Wednesday,62,29,Poppet,Domestic Long Hair,2,F,6,1,,6390,69,352,58,4.47,122,22,699,719,,1440
44049,Thursday,62,29,Poppet,Domestic Long Hair,2,F,6,1,,5763,69,333,83,4.02,108,23,638,779,,1440
44050,Friday,62,29,Poppet,Domestic Long Hair,2,F,6,1,,6181,69,345,81,4.33,115,37,640,763,,1440
44051,Saturday,62,29,Poppet,Domestic Long Hair,2,F,6,1,,5455,69,323,72,3.81,101,20,660,760,,1440
44052,Sunday,62,29,Poppet,Domestic Long Hair,2,F,6,1,,6758,70,363,77,4.73,125,28,685,727,,1440
44053,Monday,62,29,Poppet,Domestic Long Hair,2,F,6,1,,6118,70,344,79,4.28,111,21,742,677,,1440
44054,Tuesday,62,29,Poppet,Domestic Long Hair,2,F,6,1,,5238,70,316,88,3.67,95,9,660,771,,1440
44055,Wednesday,62,29,Poppet,Domestic Long Hair,2,F,6,1,,4280,67,287,84,2.99,78,9,600,831,,1440
44056,Thursday,62,29,Poppet,Domestic Long Hair,2,F,6,1,,5341,67,320,69,3.73,98,14,659,767,,1440
44057,Friday,62,29,Poppet,Domestic Long Hair,2,F,6,1,,5545,69,326,71,3.88,102,19,671,750,,1440
44058,Saturday,62,29,Poppet,Domestic Long Hair,2,F,6,1,,4154,67,283,78,2.91,76,19,574,847,,1440
44059,Sunday,62,29,Poppet,Domestic Long Hair,2,F,6,1,,7028,69,372,75,4.91,130,28,744,668,,1440
44060,Monday,62,29,Poppet,Domestic Long Hair,2,F,6,1,,5323,69,319,84,3.72,98,25,623,792,,1440
44061,Tuesday,62,29,Poppet,Domestic Long Hair,2,F,6,1,,6032,69,341,86,4.22,111,22,685,733,,1440
44062,Wednesday,62,29,Poppet,Domestic Long Hair,2,F,6,1,,5267,69,317,80,3.69,96,19,677,744,,1440
44063,Thursday,62,29,Poppet,Domestic Long Hair,2,F,6,1,,4465,67,292,68,3.12,82,12,652,776,,1440
44064,Friday,62,29,Poppet,Domestic Long Hair,2,F,6,1,,5526,68,325,81,3.86,102,21,654,765,,1440
44065,Saturday,62,29,Poppet,Domestic Long Hair,2,F,6,1,,4311,67,288,71,3.01,79,4,627,809,,1440
44066,Sunday,62,29,Poppet,Domestic Long Hair,2,F,6,1,,4475,66,293,77,3.14,83,11,625,804,,1440
44357,Thursday,63,30,Bobby,Burmese,3,M,1,1,,6440,71,348,78,4.47,106,38,708,694,,1440
44358,Friday,63,30,Bobby,Burmese,3,M,1,1,,6511,71,350,76,4.54,106,26,769,645,,1440
44359,Saturday,63,30,Bobby,Burmese,3,M,1,1,,6464,71,348,85,4.51,105,38,638,764,,1440
44360,Sunday,63,30,Bobby,Burmese,3,M,1,1,,10119,72,459,70,7.05,163,77,886,477,,1440
44361,Monday,63,30,Bobby,Burmese,3,M,1,1,,6412,72,347,75,4.46,97,23,732,685,,1440
44362,Tuesday,63,30,Bobby,Burmese,3,M,1,1,,6489,71,349,63,4.52,99,27,743,661,,1431
44363,Wednesday,63,30,Bobby,Burmese,3,M,1,1,,8147,72,399,77,5.66,124,63,738,639,,1440
44364,Thursday,63,30,Bobby,Burmese,3,M,1,1,,5530,72,320,78,3.85,83,21,674,745,,1440
44365,Friday,63,30,Bobby,Burmese,3,M,1,1,,6624,70,353,83,4.06,100,33,734,673,,1440
44366,Saturday,63,30,Bobby,Burmese,3,M,1,1,,9764,72,449,68,6.79,148,63,845,532,,1440
44367,Sunday,63,30,Bobby,Burmese,3,M,1,1,,5841,72,329,90,4.07,86,31,677,732,,1440
44368,Monday,63,30,Bobby,Burmese,3,M,1,1,,4210,67,280,80,2.93,62,20,652,768,,1440
44369,Tuesday,63,30,Bobby,Burmese,3,M,1,1,,3385,64,255,73,2.35,51,11,606,823,,1440
44370,Wednesday,63,30,Bobby,Burmese,3,M,1,1,,6573,67,352,80,4.57,102,44,709,687,,1440
44371,Thursday,63,30,Bobby,Burmese,3,M,1,1,,7078,71,367,67,4.92,110,40,762,638,,1440
44372,Friday,63,30,Bobby,Burmese,3,M,1,1,,4956,70,302,73,3.44,77,23,722,695,,1440
44373,Saturday,63,30,Bobby,Burmese,3,M,1,1,,5471,68,318,78,3.81,85,27,713,700,,1440
44374,Sunday,63,30,Bobby,Burmese,3,M,1,1,,7584,71,382,78,5.28,119,47,789,604,,1440
44375,Monday,63,30,Bobby,Burmese,3,M,1,1,,5944,71,332,75,4.14,93,30,763,647,,1440
44376,Tuesday,63,30,Bobby,Burmese,3,M,1,1,,7267,71,373,77,5.05,114,68,616,756,,1440
44377,Wednesday,63,30,Bobby,Burmese,3,M,1,1,,5994,71,334,76,4.17,93,27,757,656,,1440
44378,Thursday,63,30,Bobby,Burmese,3,M,1,1,,5274,69,312,78,3.67,82,20,703,717,,1440
44379,Friday,63,30,Bobby,Burmese,3,M,1,1,,5893,69,331,70,4.1,92,34,740,666,,1440
44380,Saturday,63,30,Bobby,Burmese,3,M,1,1,,6425,70,347,81,4.47,101,33,735,672,,1440
44381,Sunday,63,30,Bobby,Burmese,3,M,1,1,,5540,70,320,79,3.86,87,30,695,715,,1440
44382,Monday,63,30,Bobby,Burmese,3,M,1,1,,7571,71,382,77,5.26,120,49,749,642,,1440
44383,Tuesday,63,30,Bobby,Burmese,3,M,1,1,,4765,70,297,74,3.32,74,22,678,740,,1440
44357,Thursday,64,30,Grace,Burmese,3,F,1,1,,5186,69,325,84,3.67,115,28,555,857,,1440
44358,Friday,64,30,Grace,Burmese,3,F,1,1,,4950,69,318,88,3.49,108,27,612,801,,1440
44359,Saturday,64,30,Grace,Burmese,3,F,1,1,,5475,69,334,88,3.86,118,40,547,853,,1440
44360,Sunday,64,30,Grace,Burmese,3,F,1,1,,7041,69,384,84,4.97,149,49,660,731,,1440
44361,Monday,64,30,Grace,Burmese,3,F,1,1,,3929,69,285,85,2.77,79,28,491,921,,1440
44362,Tuesday,64,30,Grace,Burmese,3,F,1,1,,4281,65,296,70,3.03,88,26,540,874,,1440
44363,Wednesday,64,30,Grace,Burmese,3,F,1,1,,5887,68,348,81,4.15,122,51,565,824,,1440
44364,Thursday,64,30,Grace,Burmese,3,F,1,1,,3708,68,278,86,2.62,76,16,496,928,,1440
44366,Saturday,64,30,Grace,Burmese,3,F,1,1,,7734,69,406,79,5.47,160,64,669,707,,1440
44367,Sunday,64,30,Grace,Burmese,3,F,1,1,,3940,69,205,80,2.78,79,9,579,852,,1440
44368,Monday,64,30,Grace,Burmese,3,F,1,1,,3237,64,263,87,2.29,65,14,448,978,,1440
44369,Tuesday,64,30,Grace,Burmese,3,F,1,1,,2605,61,243,80,1.83,54,11,466,963,,1440
44370,Wednesday,64,30,Grace,Burmese,3,F,1,1,,5029,65,320,82,3.56,106,42,535,863,,1440
44371,Thursday,64,30,Grace,Burmese,3,F,1,1,,5057,68,321,79,3.57,107,35,591,814,,1440
44372,Friday,64,30,Grace,Burmese,3,F,1,1,,4006,67,287,72,2.83,84,18,597,825,,1440
44373,Saturday,64,30,Grace,Burmese,3,F,1,1,,3876,65,283,77,2.74,82,24,513,933,,1470
44374,Sunday,64,30,Grace,Burmese,3,F,1,1,,5049,67,321,80,3.57,108,37,581,822,,1440
44375,Monday,64,30,Grace,Burmese,3,F,1,1,,3345,66,266,80,2.37,71,12,554,874,,1440
44376,Tuesday,64,30,Grace,Burmese,3,F,1,1,,5327,67,330,80,3.77,115,47,538,855,,1440
44377,Wednesday,64,30,Grace,Burmese,3,F,1,1,,4516,68,304,79,3.19,97,22,600,818,,1440
44378,Thursday,64,30,Grace,Burmese,3,F,1,1,,3210,65,262,75,2.27,69,18,502,920,,1440
44379,Friday,64,30,Grace,Burmese,3,F,1,1,,3996,64,287,74,2.82,87,23,583,834,,1440
44380,Saturday,64,30,Grace,Burmese,3,F,1,1,,5012,67,320,85,3.54,109,27,621,792,,1440
44381,Sunday,64,30,Grace,Burmese,3,F,1,1,,4470,68,302,80,3.15,97,29,551,860,,1440
44382,Monday,64,30,Grace,Burmese,3,F,1,1,,4673,68,309,78,3.3,101,24,575,841,,1440
44383,Tuesday,64,30,Grace,Burmese,3,F,1,1,,3030,65,256,80,2.14,65,15,486,939,,1440
44280,Thursday,65,31,China,Maine Coon,8,F,2,1,,2572,66,290,73,1.92,97,5,587,848,,1440
44281,Friday,65,31,China,Maine Coon,8,F,2,1,,2471,64,286,75,1.85,93,6,557,877,,1440
44282,Saturday,65,31,China,Maine Coon,8,F,2,1,,4126,66,319,80,2.48,157,17,694,729,,1440
44283,Sunday,65,31,China,Maine Coon,8,F,2,1,,2513,66,288,76,1.88,90,4,565,871,,1440
44284,Monday,65,31,China,Maine Coon,8,F,2,1,,2739,66,297,75,2.04,99,9,561,870,,1440
44285,Tuesday,65,31,China,Maine Coon,8,F,2,1,,3313,66,319,74,2.48,120,11,653,776,,1440
44286,Wednesday,65,31,China,Maine Coon,8,F,2,1,,2684,66,295,71,2.01,96,4,663,773,,1440
44287,Thursday,65,31,China,Maine Coon,8,F,2,1,,2999,66,307,81,2.24,107,11,647,782,,1440
44288,Friday,65,31,China,Maine Coon,8,F,2,1,,2723,66,296,76,2.03,97,9,590,841,,1440
44289,Saturday,65,31,China,Maine Coon,8,F,2,1,,2857,65,301,83,2.14,102,5,621,814,,1440
44290,Sunday,65,31,China,Maine Coon,8,F,2,1,,2781,66,298,81,2.08,99,5,580,855,,1440
44291,Monday,65,31,China,Maine Coon,8,F,2,1,,2416,64,284,72,1.8,86,6,595,839,,1440
44292,Tuesday,65,31,China,Maine Coon,8,F,2,1,,2491,64,287,74,1.87,89,9,578,853,,1440
44293,Wednesday,65,31,China,Maine Coon,8,F,2,1,,2688,65,295,80,2.01,97,10,585,845,,1440
44294,Thursday,65,31,China,Maine Coon,8,F,2,1,,2291,64,280,77,1.71,83,6,546,888,,1440
44295,Friday,65,31,China,Maine Coon,8,F,2,1,,3532,66,327,75,2.64,129,19,645,776,,1440
44296,Saturday,65,31,China,Maine Coon,8,F,2,1,,3285,66,318,82,2.46,118,16,645,779,,1440
44297,Sunday,65,31,China,Maine Coon,8,F,2,1,,2929,66,304,77,2.19,105,8,597,835,,1440
44298,Monday,65,31,China,Maine Coon,8,F,2,1,,2855,65,301,77,2.14,102,10,604,826,,1440
44299,Tuesday,65,31,China,Maine Coon,8,F,2,1,,2449,65,286,69,1.83,87,5,568,867,,1440
44300,Wednesday,65,31,China,Maine Coon,8,F,2,1,,2633,64,293,82,1.96,94,7,583,850,,1440
44301,Thursday,65,31,China,Maine Coon,8,F,2,1,,2752,65,297,76,2.06,99,6,631,803,,1440
44302,Friday,65,31,China,Maine Coon,8,F,2,1,,2147,64,274,82,1.61,77,5,535,900,,1440
44303,Saturday,65,31,China,Maine Coon,8,F,2,1,,2670,66,294,78,2,97,2,612,826,,1440
44304,Sunday,65,31,China,Maine Coon,8,F,2,1,,2735,65,297,80,2.04,99,6,577,857,,1440
44305,Monday,65,31,China,Maine Coon,8,F,2,1,,2474,65,287,79,1.85,90,6,585,849,,1440
44306,Tuesday,65,31,China,Maine Coon,8,F,2,1,,2827,65,300,69,2.11,102,9,628,803,,1440
44280,Thursday,66,31,Indie,Maine Coon,8,M,2,1,,2297,61,410,83,1.93,74,2,481,957,,1440
44281,Friday,66,31,Indie,Maine Coon,8,M,2,1,,2246,60,407,82,1.88,75,1,501,938,,1440
44282,Saturday,66,31,Indie,Maine Coon,8,M,2,1,,2881,61,443,93,2.41,100,2,545,893,,1440
44283,Sunday,66,31,Indie,Maine Coon,8,M,2,1,,2118,60,400,89,1.79,73,0,471,969,,1440
44284,Monday,66,31,Indie,Maine Coon,8,M,2,1,,2322,60,412,89,1.95,83,0,536,904,,1440
44285,Tuesday,66,31,Indie,Maine Coon,8,M,2,1,,2943,62,447,78,2.48,106,1,578,861,,1440
44286,Wednesday,66,31,Indie,Maine Coon,8,M,2,1,,2350,62,413,90,1.98,84,0,554,886,,1440
44287,Thursday,66,31,Indie,Maine Coon,8,M,2,1,,2974,62,448,87,2.49,108,5,631,804,,1440
44288,Friday,66,31,Indie,Maine Coon,8,M,2,1,,2197,62,405,83,1.85,79,2,495,943,,1440
44289,Saturday,66,31,Indie,Maine Coon,8,M,2,1,,2491,61,421,84,2.09,91,4,524,912,,1440
44290,Sunday,66,31,Indie,Maine Coon,8,M,2,1,,2523,62,423,87,2.12,93,4,525,911,,1440
44291,Monday,66,31,Indie,Maine Coon,8,M,2,1,,2252,61,408,86,1.9,83,2,498,940,,1440
44292,Tuesday,66,31,Indie,Maine Coon,8,M,2,1,,2962,62,448,80,2.49,111,4,563,873,,1440
44293,Wednesday,66,31,Indie,Maine Coon,8,M,2,1,,2445,63,419,85,2.06,91,0,544,896,,1440
44294,Thursday,66,31,Indie,Maine Coon,8,M,2,1,,2686,62,432,86,2.25,100,2,595,843,,1440
44295,Friday,66,31,Indie,Maine Coon,8,M,2,1,,3178,63,460,73,2.67,119,11,576,853,,1440
44296,Saturday,66,31,Indie,Maine Coon,8,M,2,1,,3207,63,462,85,2.69,119,6,632,802,,1440
